arm,seed,bearing_id,dimension,true_mean,predicted_mean,error_bias,raw_mse,bias_mse,bias_fraction,oracle_bias_corrected_mse,true_rms,predicted_rms,magnitude_ratio,through_origin_gain,pearson,same_sign_fraction
ranking,20260917,Bearing1_5,1,0.06505562696192,0.0179473790857527,-0.0471082478761673,0.040162379584145765,0.0022191870179624207,0.05525536686173974,0.037943192566183344,0.09838233683289865,0.13610421146727789,1.3834212100333563,-0.6177722373490194,-0.7177801824878678,0.5555555555555556
ranking,20260917,Bearing1_5,2,-0.05579958800916319,-0.07704337851868735,-0.021243790509524168,0.04256363000487157,0.0004512986352125491,0.01060291697773184,0.04211233136965903,0.0911785668951528,0.166427201069686,1.8252886257914362,-0.39406153894236196,-0.7120864159439252,0.5555555555555556
ranking,20260917,Bearing1_5,3,-0.05935807084595716,-0.10011653215796859,-0.04075846131201143,0.03071589949396578,0.0016612521685227329,0.054084438219010655,0.029054647325443047,0.09375208745605829,0.14730728340976154,1.5712427041030381,-0.01291376282048653,-0.7723419979631823,0.6666666666666666
ranking,20260917,Bearing1_5,4,0.05770011411772834,0.130395686874787,0.07269557275705868,0.051352899046309734,0.005284646298476812,0.1029084315904181,0.046068252747832925,0.09175084004903132,0.20380640543818757,2.2213028821237404,-0.08301232654906926,-0.7358945263114288,0.6296296296296297
ranking,20260917,Bearing1_5,5,0.049403366115358144,0.1637570874558555,0.11435372134049733,0.05927670224533113,0.013076773584420115,0.220605618887142,0.04619992866091103,0.08826509755959372,0.22468580954056896,2.5455793484946687,-0.06432401826515781,-0.7634929896305166,0.37037037037037035
ranking,20260917,Bearing1_5,6,-0.06064552399847242,-0.05292558394096516,0.007719940057507268,0.04075589717289767,5.959747449150532e-05,0.0014623030929407964,0.04069629969840616,0.0931563510340139,0.1540567893023337,1.6537443512153391,-0.48076719486545355,-0.7215410111854333,0.6296296296296297
ranking,20260917,Bearing1_5,7,0.06133387651708391,0.05116366153513944,-0.010170214981944472,0.030558716850160848,0.0001034332727789678,0.0033847387403775553,0.030455283577381878,0.09397052554621874,0.12565066542921183,1.337128474049147,-0.33634531366139586,-0.7475943496318447,0.5925925925925926
ranking,20260918,Bearing1_1,0,0.017288677584455937,0.027824092580347647,0.010535414995891708,0.009698501604240996,0.00011099496913565987,0.011444548205995407,0.009587506635105337,0.09038472811102373,0.0729282999758369,0.8068652912940747,0.23192858946616768,0.23638086622386895,0.6632653061224489
ranking,20260918,Bearing1_1,1,0.01764694186953866,0.05448737497232398,0.03684043310278533,0.018963792360536164,0.001357217511200801,0.07156888692924016,0.017606574849335362,0.0956860147499296,0.11872428156661437,1.240769425677243,0.23413955132202519,0.11917271924143083,0.6020408163265306
ranking,20260918,Bearing1_1,2,-0.016201514370587408,-0.08585997351578303,-0.06965845914519563,0.018832101698068617,0.004852300930482888,0.25766114734716683,0.013979800767585728,0.09346862915069476,0.12238889904436843,1.3094115122523835,0.27948205982123414,0.13085386400242,0.6836734693877551
ranking,20260918,Bearing1_1,3,-0.015487707429090324,-0.015700894883092568,-0.00021318745400224413,0.03600688849904957,4.544889054395896e-08,1.2622276580537808e-06,0.03600684305015903,0.0942177580173576,0.16765291780932023,1.779419520664393,0.05506363786740185,0.015834185918658924,0.5102040816326531
ranking,20260918,Bearing1_1,4,0.016002673807801033,0.06722751273108381,0.05122483892328277,0.03677310464348198,0.0026239841227162657,0.07135606710817566,0.03414912052076571,0.09114821874946215,0.1774053847461117,1.9463395684532623,0.1810041211999106,0.029050322066245342,0.5510204081632653
ranking,20260918,Bearing1_1,5,0.013817321927267678,0.07298505633157126,0.05916773440430359,0.04170027724854829,0.003500820794538211,0.0839519788722768,0.03819945645401008,0.07925632252249773,0.18476557624581114,2.331240844455829,-0.10191683861089405,-0.12445582367829916,0.4387755102040816
ranking,20260918,Bearing1_1,6,-0.01738581023350054,-0.05152084450332486,-0.03413503426982432,0.01521778372888373,0.0011652005646020805,0.07656834827994703,0.014052583164281648,0.09328513996429195,0.10112087189639189,1.08399764351642,0.2131529717539848,0.12027445838242615,0.5714285714285714
ranking,20260918,Bearing1_1,7,0.017151898191291457,0.018870270677975247,0.0017183724866837871,0.026882944899056984,2.952804002991822e-06,0.00010983930570401914,0.026879992095053998,0.09204710232759117,0.1496605802295983,1.6259129993789871,0.23534575707081223,0.1244063503685134,0.5510204081632653
ranking,20260918,Bearing1_2,0,0.01936926506459713,-0.09920590277761221,-0.11857516784220934,0.03855834637514692,0.014060070428808115,0.36464402005244295,0.024498275946338806,0.09664264603752887,0.18094606573424565,1.8723211041218757,0.18859788073598677,0.2570527829193794,0.4338235294117647
ranking,20260918,Bearing1_2,1,0.019061759990804335,-0.009898802539443268,-0.028960562530247605,0.012098132125551843,0.0008387141820683816,0.06932592348673201,0.011259417943483462,0.0940324740921585,0.07913621522649861,0.8415838888694931,0.17001122561682483,0.23402894701289417,0.4852941176470588
ranking,20260918,Bearing1_2,2,-0.018705020056051368,0.07183918181587667,0.09054420187192805,0.02098853199313002,0.008198252492624458,0.39060628419881466,0.012790279500505559,0.09856675280315143,0.11849845555652881,1.202215272254968,0.1424931232013459,0.2991354602694201,0.41911764705882354
ranking,20260918,Bearing1_2,3,-0.019174781299250966,0.04248143727069392,0.06165621856994489,0.02205549668730189,0.003801489288344817,0.17236017588910005,0.018254007398957075,0.10583322759560515,0.11569156453948305,1.0931497334801805,0.11292686132123975,0.18565983967103436,0.45588235294117646
ranking,20260918,Bearing1_2,4,0.018853977541713154,-0.007941143772126558,-0.026795121313839713,0.013584498079148851,0.0007179785262233872,0.05285278278521224,0.012866519552925462,0.09939308360798049,0.0883055249449961,0.888447382247288,0.2071241477307477,0.25585212461791135,0.49264705882352944
ranking,20260918,Bearing1_2,5,0.018750568742261213,-0.06462221592664719,-0.0833727846689084,0.02241123007240575,0.006951021223448169,0.31015795210664254,0.015460208848957583,0.11224832255576471,0.10502715520745946,0.9356679263984744,0.04838053834121524,0.1987694575308922,0.5367647058823529
ranking,20260918,Bearing1_2,6,-0.018850079354117897,0.0384632859050351,0.057313365259153,0.01616558190886816,0.0032848218373290865,0.20319849021500982,0.012880760071539077,0.09495086566423977,0.10435117918097714,1.099001872715708,0.20737531806810172,0.2874249776331812,0.47794117647058826
ranking,20260918,Bearing1_2,7,0.018929158994818434,-0.022309651803773117,-0.04123881079859155,0.01682891839039293,0.001700639516082031,0.10105459404051001,0.0151282788743109,0.09454709739992856,0.10660160294364979,1.1274973624280753,0.19432136036444228,0.22362685978173727,0.49264705882352944
ranking,20260918,Bearing1_3,0,0.01836346597515775,0.05163249283804929,0.03326902686289154,0.01621820116982835,0.001106828148403799,0.06824604879503499,0.015111373021424552,0.05197120296894692,0.1279367294301062,2.4616849740143425,0.5276944166128784,0.08384248470888994,0.5037593984962406
ranking,20260918,Bearing1_3,1,0.018530929923281633,0.018483313682832216,-4.76162404494178e-05,0.008200758466122367,2.267306354536772e-09,2.764752021295466e-07,0.008200756198816012,0.05180046545890182,0.08830004434566419,1.7046187435462508,0.42474520042215647,0.1908702316027355,0.48872180451127817
ranking,20260918,Bearing1_3,2,-0.017978365259959286,-0.019740164055860134,-0.0017617987959008467,0.012427969301128187,3.1039349972376735e-06,0.00024975399617022744,0.012424865366130952,0.051454829275771594,0.1164812715055994,2.263757807480408,0.7152737469288105,0.2780469918271012,0.48120300751879697
ranking,20260918,Bearing1_3,3,-0.01769648995110415,-0.03580566607695773,-0.018109176125853582,0.009413683591640703,0.00032794225995718535,0.034836762545152486,0.009085741331683517,0.05096864365877131,0.0954020467126913,1.8717791933290606,0.4399236357884101,0.12047316613317538,0.5112781954887218
ranking,20260918,Bearing1_3,4,0.017882987996913437,0.05081113419474516,0.03292814619783172,0.010371287130917865,0.0010842628120257796,0.10454467206808706,0.009287024318892086,0.05299809020658963,0.10586768313774811,1.997575435738717,0.6489390357460996,0.19727138762594518,0.5413533834586466
ranking,20260918,Bearing1_3,5,0.016867071124059812,0.036072097886773874,0.019205026762714062,0.004503150923356513,0.0003688330529565634,0.08190554996581069,0.0041343178703999485,0.052005945745083056,0.06971219349671219,1.3404658351646876,0.5659314821844367,0.31424365899764845,0.5639097744360902
ranking,20260918,Bearing1_3,6,-0.018371613402115673,-0.021150247214880204,-0.0027786338127645336,0.009579108805485771,7.72080586543837e-06,0.000806004610889983,0.009571387999620333,0.05313784415068053,0.09955688755380633,1.8735590264350481,0.5588719126236095,0.24521951000628017,0.48872180451127817
ranking,20260918,Bearing1_3,7,0.018447324773646835,0.005054896651886236,-0.0133924281217606,0.017645444843016524,0.00017935713099652415,0.010164500390451062,0.01746608771202,0.051753997052219156,0.1266917071492481,2.4479598555724635,0.20232026400915654,0.07329553695335655,0.44360902255639095
ranking,20260918,Bearing1_4,0,0.02769120390882197,0.10987372926830016,0.08218252535947819,0.06468824055330583,0.006753967474461275,0.10440796374567836,0.05793427307884455,0.19424348193790994,0.16932542418267885,0.8717174058731291,0.022705604509091964,-0.08824530066952103,0.5463917525773195
ranking,20260918,Bearing1_4,1,0.029222713303320186,0.021164908544304445,-0.008057804759015743,0.053325453514767286,6.492821753441675e-05,0.001217583972660192,0.05326052529723287,0.206081935558844,0.09281528226571951,0.4503804858685313,-0.026383625776513077,-0.09432941847637905,0.5360824742268041
ranking,20260918,Bearing1_4,2,-0.029057389067620346,-0.01397503912448883,0.015082349943131516,0.04238552520874581,0.00022747727980707924,0.0053668623589484665,0.04215804792893873,0.20150903663150546,0.0416006339042853,0.20644550040879475,-0.0006036146618594992,-0.05511026452840727,0.4948453608247423
ranking,20260918,Bearing1_4,3,-0.028685327964959685,-0.009189697270540847,0.01949563069441884,0.07478435818358682,0.00038007961617316595,0.005082341085820581,0.07440427856741366,0.18997913507350514,0.18181167457370917,0.9570086446775543,-0.07808919152638809,-0.090379478760854,0.6082474226804123
ranking,20260918,Bearing1_4,4,0.02883754808878161,0.044354810235426596,0.015517262146644985,0.05983614120086474,0.00024078542452770133,0.004024080090983901,0.05959535577633703,0.20032639381438908,0.13294820871893256,0.6636579743062451,-0.025295506419300964,-0.09233858952105949,0.5773195876288659
ranking,20260918,Bearing1_4,5,0.029026343650424603,-0.027230587970350207,-0.05625693162077481,0.0517321026004401,0.0031648423553845327,0.061177531866984436,0.048567260245055574,0.18998702308437723,0.10705501677196336,0.5634859425341802,-0.05785079744299012,-0.06675818604780426,0.5154639175257731
ranking,20260918,Bearing1_4,6,-0.02800875226246942,-0.02241039337571134,0.005598358886758077,0.043992912469179316,3.1341622224943137e-05,0.0007124243535115012,0.04396157084695437,0.1956920284795073,0.06956032992746934,0.3554581679588121,-0.011214188019371896,-0.08288729425118257,0.5360824742268041
ranking,20260918,Bearing1_4,7,0.028310416285524664,0.041537523576893755,0.013227107291369094,0.07339249979607296,0.00017495636729738945,0.002383845321845147,0.07321754342877557,0.19692821800196197,0.17343237989046478,0.88068831196521,-0.05844380919437995,-0.10490354937180106,0.5979381443298969
ranking,20260918,Bearing1_5,0,0.06293540034029219,0.07368649983847583,0.010751099498183639,0.032304290232024656,0.00011558614041984448,0.003578043027401323,0.03218870409160481,0.09514987414409166,0.14517930343648966,1.5257960637618413,-0.1200509131451243,-0.6412632594008257,0.6296296296296297
ranking,20260918,Bearing1_5,1,0.06505562696192,0.06032903161313799,-0.0047265953487820095,0.02337513455386946,2.2340703591127725e-05,0.000955746523710577,0.023352793850278334,0.09838233683289865,0.10684171372378194,1.0859847119229487,-0.1178261555761415,-0.7783186038097002,0.6666666666666666
ranking,20260918,Bearing1_5,2,-0.05579958800916319,-0.10944946689738168,-0.05364987888821849,0.045337136344668,0.002878309504720512,0.06348679552318093,0.04245882683994749,0.0911785668951528,0.19355256851521174,2.12278581585714,0.02640222860765637,-0.5114706983862333,0.5925925925925926
ranking,20260918,Bearing1_5,3,-0.05935807084595716,-0.11234662847386466,-0.0529885576279075,0.03473704114589894,0.002807787239486074,0.08082977556128328,0.03192925390641287,0.09375208745605829,0.1630574935606636,1.7392412050247823,0.03641631037980678,-0.7402846803359681,0.7037037037037037
ranking,20260918,Bearing1_5,4,0.05770011411772834,0.10407884915669759,0.04637873503896925,0.03911596981856031,0.002150987063814914,0.05498999702147951,0.0369649827547454,0.09175084004903132,0.1683282000858143,1.8346229854229164,-0.14037238069958935,-0.7615429167975607,0.6296296296296297
ranking,20260918,Bearing1_5,5,0.049403366115358144,0.15908257359707798,0.10967920748171983,0.03643604629463913,0.012029528553818147,0.3301546072409086,0.02440651774082099,0.08826509755959372,0.18848046839631796,2.13539069924057,0.441522833784241,-0.5977410724880862,0.5925925925925926
ranking,20260918,Bearing1_5,6,-0.06064552399847242,-0.09452753251901379,-0.033882008520541365,0.03092301083060494,0.0011479905013860377,0.03712415028648683,0.029775020329218905,0.0931563510340139,0.15242771348147965,1.6362568068582268,0.056999924547512903,-0.6194742670822501,0.7037037037037037
ranking,20260918,Bearing1_5,7,0.06133387651708391,0.03385043033847102,-0.027483446178612887,0.05400811756760459,0.0007553398138527113,0.013985671929913419,0.05325277775375188,0.09397052554621874,0.1771621812917064,1.8852952057245913,-0.7808891003008943,-0.7246682323080392,0.5555555555555556
