arm,seed,outer_test_bearing,epoch,health_mse,mmd2,kernel_squared_scale
conditional_mmd,20260924,Bearing3_1,13,0.022098489943891762,0.07254215385764837,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,14,0.012344696372747422,0.053420827351510526,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,15,0.008182965451851487,0.04234032426029444,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,16,0.006129774334840477,0.0448462450876832,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,17,0.005065574077889323,0.0301288902759552,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,18,0.004382392694242299,0.024858367163687944,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,19,0.003931129444390535,0.025888208020478486,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,20,0.0035816902294754983,0.024153902754187585,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,21,0.003138193266931921,0.01863696677610278,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,22,0.0028152936836704614,0.018813375476747753,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,23,0.002512540202587843,0.02222500294446945,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,24,0.0023719317978248,0.021689052786678077,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,25,0.0019470547093078494,0.01812512641772628,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,26,0.0018659223220311104,0.022457726672291754,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,27,0.0015797594503965228,0.020719927828758956,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,28,0.0014441422536037862,0.017075034556910396,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,29,0.0013478467823006212,0.015813054423779248,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,30,0.0012480077508371322,0.018417967716231942,1.0793964862823486
source_only,20260924,Bearing3_2,1,0.48060701191425326,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,2,0.2222459927201271,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,3,0.14243361726403236,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,4,0.10196187570691109,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,5,0.0811712123453617,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,6,0.06481579393148422,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,7,0.0504985298961401,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,8,0.03422300629317761,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,9,0.02129435269162059,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,10,0.012871478125452996,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,11,0.008975226059556007,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,12,0.007001118967309594,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,13,0.005679955543018878,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,14,0.004635144607163966,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,15,0.003902712184935808,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,16,0.003417134936898947,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,17,0.0030066211242228747,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,18,0.00262465204577893,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,19,0.002328589709941298,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,20,0.0020904612727463247,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,21,0.0018708730931393802,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,22,0.0016733105294406414,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,23,0.0015064851148054003,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,24,0.0013643797719851136,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,25,0.0012321745976805686,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,26,0.001130047021433711,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,27,0.001017574779689312,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,28,0.0009392110398039222,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,29,0.0008505739970132709,0.0,1.8216359615325928
source_only,20260924,Bearing3_2,30,0.0007940654788399116,0.0,1.8216359615325928
global_mmd,20260924,Bearing3_2,1,0.48033101558685304,0.4149271473288536,1.8216359615325928
global_mmd,20260924,Bearing3_2,2,0.22628574669361115,0.12064618989825249,1.8216359615325928
global_mmd,20260924,Bearing3_2,3,0.1473603665828705,0.046826096065342424,1.8216359615325928
global_mmd,20260924,Bearing3_2,4,0.10714198127388955,0.026726317405700684,1.8216359615325928
global_mmd,20260924,Bearing3_2,5,0.08833639062941075,0.04360383357852697,1.8216359615325928
global_mmd,20260924,Bearing3_2,6,0.07519133426249028,0.041511340998113155,1.8216359615325928
global_mmd,20260924,Bearing3_2,7,0.06143637374043465,0.039824752137064934,1.8216359615325928
global_mmd,20260924,Bearing3_2,8,0.0473763782531023,0.027436681929975747,1.8216359615325928
global_mmd,20260924,Bearing3_2,9,0.03369748070836067,0.029062867164611816,1.8216359615325928
global_mmd,20260924,Bearing3_2,10,0.0234966017305851,0.035923230834305285,1.8216359615325928
global_mmd,20260924,Bearing3_2,11,0.016929986793547867,0.03702151011675596,1.8216359615325928
global_mmd,20260924,Bearing3_2,12,0.012360062263906003,0.03595731295645237,1.8216359615325928
global_mmd,20260924,Bearing3_2,13,0.009384241187945008,0.03054575137794018,1.8216359615325928
global_mmd,20260924,Bearing3_2,14,0.007386812102049589,0.0267587186768651,1.8216359615325928
global_mmd,20260924,Bearing3_2,15,0.005997688882052899,0.02065333938226104,1.8216359615325928
global_mmd,20260924,Bearing3_2,16,0.005040113278664648,0.01834443798288703,1.8216359615325928
global_mmd,20260924,Bearing3_2,17,0.004269997286610305,0.016011560056358575,1.8216359615325928
global_mmd,20260924,Bearing3_2,18,0.0036589188501238825,0.012548609729856252,1.8216359615325928
global_mmd,20260924,Bearing3_2,19,0.0032292115967720745,0.011572774173691869,1.8216359615325928
global_mmd,20260924,Bearing3_2,20,0.0028345808037556707,0.01005604276433587,1.8216359615325928
global_mmd,20260924,Bearing3_2,21,0.0024694125982932746,0.008953877305611969,1.8216359615325928
global_mmd,20260924,Bearing3_2,22,0.002223379397764802,0.008323776815086604,1.8216359615325928
global_mmd,20260924,Bearing3_2,23,0.0020057971007190643,0.007888507889583707,1.8216359615325928
global_mmd,20260924,Bearing3_2,24,0.0017680113087408245,0.006121249939315021,1.8216359615325928
global_mmd,20260924,Bearing3_2,25,0.001600562920793891,0.006531723379157484,1.8216359615325928
global_mmd,20260924,Bearing3_2,26,0.001428804756142199,0.006243165326304733,1.8216359615325928
global_mmd,20260924,Bearing3_2,27,0.0012978681013919413,0.005962757184170187,1.8216359615325928
global_mmd,20260924,Bearing3_2,28,0.0011949884588830172,0.005476494645699858,1.8216359615325928
global_mmd,20260924,Bearing3_2,29,0.0011010315560270102,0.005250326846726239,1.8216359615325928
global_mmd,20260924,Bearing3_2,30,0.001025912369368598,0.005228137993253767,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,1,0.47993133664131166,0.5367065310478211,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,2,0.22413180619478226,0.22156750708818435,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,3,0.1468397319316864,0.13933420553803444,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,4,0.10778275802731514,0.11440643668174744,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,5,0.0874379850924015,0.12812837287783624,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,6,0.07083526439964771,0.08503952994942665,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,7,0.05662860684096813,0.06935584098100663,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,8,0.042612212151288985,0.052646655775606635,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,9,0.031046167574822904,0.05331653002649546,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,10,0.021925950795412062,0.05670470409095287,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,11,0.015086110588163138,0.0528619546443224,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,12,0.010882183723151685,0.04864346794784069,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,13,0.008201900077983737,0.04413281269371509,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,14,0.0065780826844275,0.044740875251591206,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,15,0.005338695459067821,0.030949377082288267,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,16,0.004569992958568037,0.027612798567861318,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,17,0.0039446713170036675,0.023557602241635323,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,18,0.0035799666773527862,0.019571582227945326,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,19,0.0031689228489995003,0.018662592768669127,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,20,0.002867617947049439,0.01732337395660579,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,21,0.0024883333826437593,0.011351379472762347,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,22,0.0022275948664173483,0.013026618910953403,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,23,0.002013220579829067,0.014858231088146568,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,24,0.0018455026904121042,0.010933140153065323,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,25,0.00167990893824026,0.012324100360274315,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,26,0.0015757528832182287,0.011484638741239905,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,27,0.0014244203630369157,0.012736875144764782,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,28,0.0012970911571756004,0.010268235160037876,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,29,0.001268907421035692,0.011689401511102916,1.8216359615325928
conditional_mmd,20260924,Bearing3_2,30,0.0011723635368980467,0.013489654846489429,1.8216359615325928
source_only,20260924,Bearing3_3,1,0.4992956846952438,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,2,0.19691802114248275,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,3,0.10559551790356636,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,4,0.06658505871891976,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,5,0.047514456883072854,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,6,0.032547627575695515,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,7,0.02330758310854435,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,8,0.017701545730233192,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,9,0.014147902559489011,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,10,0.011286963569000363,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,11,0.00927380695939064,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,12,0.0076418390031903986,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,13,0.006503307912498713,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,14,0.005542972800321877,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,15,0.004733365261927247,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,16,0.00414686428848654,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,17,0.0036117646377533674,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,18,0.0031522599747404456,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,19,0.0028091490967199206,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,20,0.0025013396982103584,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,21,0.0022510226466692985,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,22,0.002013072744011879,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,23,0.0018268045037984847,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,24,0.0016699565341696144,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,25,0.00151202135020867,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,26,0.0014038489840459078,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,27,0.0012958463805262,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,28,0.0012030334037262946,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,29,0.0011218871630262583,0.0,1.5241492986679077
source_only,20260924,Bearing3_3,30,0.0010841956827789545,0.0,1.5241492986679077
global_mmd,20260924,Bearing3_3,1,0.4984310895204544,0.41486976742744447,1.5241492986679077
global_mmd,20260924,Bearing3_3,2,0.19961578249931336,0.07947015091776848,1.5241492986679077
global_mmd,20260924,Bearing3_3,3,0.11185765042901039,0.02149614496156573,1.5241492986679077
global_mmd,20260924,Bearing3_3,4,0.07083065770566463,0.013154288148507476,1.5241492986679077
global_mmd,20260924,Bearing3_3,5,0.05129935368895531,0.01926965285092592,1.5241492986679077
global_mmd,20260924,Bearing3_3,6,0.037529391795396806,0.029798281285911797,1.5241492986679077
global_mmd,20260924,Bearing3_3,7,0.027949303947389127,0.039672521874308586,1.5241492986679077
global_mmd,20260924,Bearing3_3,8,0.0225578460842371,0.03684548940509558,1.5241492986679077
global_mmd,20260924,Bearing3_3,9,0.018521473836153747,0.03180841933935881,1.5241492986679077
global_mmd,20260924,Bearing3_3,10,0.014856565743684769,0.026694893650710583,1.5241492986679077
global_mmd,20260924,Bearing3_3,11,0.012268742732703685,0.018857459351420403,1.5241492986679077
global_mmd,20260924,Bearing3_3,12,0.010114500764757395,0.013452919293195009,1.5241492986679077
global_mmd,20260924,Bearing3_3,13,0.008437001006677746,0.012497206404805183,1.5241492986679077
global_mmd,20260924,Bearing3_3,14,0.006913327984511853,0.013920084573328495,1.5241492986679077
global_mmd,20260924,Bearing3_3,15,0.005766197992488742,0.011649246979504823,1.5241492986679077
global_mmd,20260924,Bearing3_3,16,0.004997995845042169,0.012040692567825317,1.5241492986679077
global_mmd,20260924,Bearing3_3,17,0.004311901377514004,0.012890394451096654,1.5241492986679077
global_mmd,20260924,Bearing3_3,18,0.003786808461882174,0.010391155863180757,1.5241492986679077
global_mmd,20260924,Bearing3_3,19,0.003397153620608151,0.011199897387996316,1.5241492986679077
global_mmd,20260924,Bearing3_3,20,0.0030379782780073582,0.009177009295672178,1.5241492986679077
global_mmd,20260924,Bearing3_3,21,0.0027193453628569842,0.009537663124501706,1.5241492986679077
global_mmd,20260924,Bearing3_3,22,0.002476673456840217,0.007735943864099681,1.5241492986679077
global_mmd,20260924,Bearing3_3,23,0.0022328792954795064,0.009183899499475956,1.5241492986679077
global_mmd,20260924,Bearing3_3,24,0.0020278392126783728,0.008124556206166745,1.5241492986679077
global_mmd,20260924,Bearing3_3,25,0.0018001642194576562,0.008693937468342483,1.5241492986679077
global_mmd,20260924,Bearing3_3,26,0.0016885191900655628,0.005755565501749516,1.5241492986679077
global_mmd,20260924,Bearing3_3,27,0.0015610788541380316,0.006869745277799666,1.5241492986679077
global_mmd,20260924,Bearing3_3,28,0.0014408573333639652,0.008005928853526712,1.5241492986679077
global_mmd,20260924,Bearing3_3,29,0.0013965048128739,0.006713255262002349,1.5241492986679077
global_mmd,20260924,Bearing3_3,30,0.0012689939816482366,0.005242029810324312,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,1,0.49764418601989746,0.5847256541252136,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,2,0.19740426391363144,0.1891677811741829,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,3,0.11080175116658211,0.06782387997955083,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,4,0.07005696296691895,0.03778796195983887,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,5,0.050953497737646104,0.04959818013012409,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,6,0.03993228711187839,0.06710572056472301,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,7,0.031040705740451813,0.07789772525429725,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,8,0.025074992887675764,0.07868035770952701,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,9,0.02021548952907324,0.07066164687275886,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,10,0.015878150518983603,0.06526402942836285,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,11,0.012637304421514273,0.058637677878141406,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,12,0.0104173650033772,0.04211206752806902,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,13,0.00859715575352311,0.04325026422739029,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,14,0.007309123920276761,0.04355694875121117,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,15,0.0062999694608151914,0.033305523172020915,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,16,0.005537385726347566,0.032375465333461764,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,17,0.004865184612572193,0.031137889996171,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,18,0.004203356965444982,0.022378287743777037,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,19,0.003786743967793882,0.028223621472716332,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,20,0.0034091509180143474,0.022473718971014023,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,21,0.0031012070365250112,0.022211673483252526,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,22,0.0027840626775287093,0.0210132310166955,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,23,0.002493997581768781,0.019168147537857293,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,24,0.0022530813701450826,0.01688407612964511,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,25,0.0020864445250481367,0.020112501829862593,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,26,0.0019028451875783502,0.016119001619517802,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,27,0.0016985766240395605,0.018356308154761792,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,28,0.001563611056189984,0.018946947157382966,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,29,0.00151203767163679,0.015410192869603634,1.5241492986679077
conditional_mmd,20260924,Bearing3_3,30,0.0013540718355216086,0.013902694126591087,1.5241492986679077
