seed,test_bearing,iteration,contrastive_loss
20260924,Bearing3_1,31,2.2664544582366943
20260924,Bearing3_1,32,2.1016488075256348
20260924,Bearing3_1,33,2.0239059925079346
20260924,Bearing3_1,34,2.177021026611328
20260924,Bearing3_1,35,1.7004258632659912
20260924,Bearing3_1,36,2.022270917892456
20260924,Bearing3_1,37,2.2598907947540283
20260924,Bearing3_1,38,2.1670360565185547
20260924,Bearing3_1,39,2.206890821456909
20260924,Bearing3_1,40,1.6898349523544312
20260924,Bearing3_1,41,2.1767730712890625
20260924,Bearing3_1,42,1.9041454792022705
20260924,Bearing3_1,43,1.7563996315002441
20260924,Bearing3_1,44,2.1598336696624756
20260924,Bearing3_1,45,1.7777265310287476
20260924,Bearing3_1,46,1.7659066915512085
20260924,Bearing3_1,47,2.1611995697021484
20260924,Bearing3_1,48,1.2406164407730103
20260924,Bearing3_1,49,1.9499183893203735
20260924,Bearing3_1,50,1.6361058950424194
20260924,Bearing3_1,51,2.0091440677642822
20260924,Bearing3_1,52,1.9003514051437378
20260924,Bearing3_1,53,1.8552205562591553
20260924,Bearing3_1,54,1.9372371435165405
20260924,Bearing3_1,55,2.053745985031128
20260924,Bearing3_1,56,2.0021772384643555
20260924,Bearing3_1,57,1.5661139488220215
20260924,Bearing3_1,58,2.1427860260009766
20260924,Bearing3_1,59,1.9808282852172852
20260924,Bearing3_1,60,1.8837518692016602
20260924,Bearing3_1,61,1.841721534729004
20260924,Bearing3_1,62,1.7743068933486938
20260924,Bearing3_1,63,1.7962965965270996
20260924,Bearing3_1,64,1.9401018619537354
20260924,Bearing3_1,65,1.6229891777038574
20260924,Bearing3_1,66,1.839210867881775
20260924,Bearing3_1,67,1.6706992387771606
20260924,Bearing3_1,68,1.723404049873352
20260924,Bearing3_1,69,1.6348541975021362
20260924,Bearing3_1,70,2.037156820297241
20260924,Bearing3_1,71,1.8905633687973022
20260924,Bearing3_1,72,1.961537480354309
20260924,Bearing3_1,73,1.5827264785766602
20260924,Bearing3_1,74,1.8057011365890503
20260924,Bearing3_1,75,2.018563747406006
20260924,Bearing3_1,76,1.758088231086731
20260924,Bearing3_1,77,1.9089657068252563
20260924,Bearing3_1,78,1.7357757091522217
20260924,Bearing3_1,79,1.7679804563522339
20260924,Bearing3_1,80,1.7965842485427856
20260924,Bearing3_1,81,1.8833508491516113
20260924,Bearing3_1,82,1.7657113075256348
20260924,Bearing3_1,83,1.7510758638381958
20260924,Bearing3_1,84,1.8258925676345825
20260924,Bearing3_1,85,1.7779744863510132
20260924,Bearing3_1,86,1.7911605834960938
20260924,Bearing3_1,87,1.9159938097000122
20260924,Bearing3_1,88,2.0410335063934326
20260924,Bearing3_1,89,1.5909290313720703
20260924,Bearing3_1,90,1.84561288356781
20260924,Bearing3_1,91,1.931209683418274
20260924,Bearing3_1,92,1.737592101097107
20260924,Bearing3_1,93,1.6681499481201172
20260924,Bearing3_1,94,1.6644665002822876
20260924,Bearing3_1,95,1.9265838861465454
20260924,Bearing3_1,96,1.80998694896698
20260924,Bearing3_1,97,1.8403271436691284
20260924,Bearing3_1,98,1.6541658639907837
20260924,Bearing3_1,99,1.8755987882614136
20260924,Bearing3_1,100,1.8657282590866089
20260924,Bearing3_1,101,1.608146071434021
20260924,Bearing3_1,102,1.7333824634552002
20260924,Bearing3_1,103,1.6713420152664185
20260924,Bearing3_1,104,1.8201801776885986
20260924,Bearing3_1,105,1.6680132150650024
20260924,Bearing3_1,106,1.6747934818267822
20260924,Bearing3_1,107,1.8462632894515991
20260924,Bearing3_1,108,1.6781103610992432
20260924,Bearing3_1,109,1.6991544961929321
20260924,Bearing3_1,110,1.613075852394104
20260924,Bearing3_1,111,1.1876806020736694
20260924,Bearing3_1,112,1.7711268663406372
20260924,Bearing3_1,113,1.846791386604309
20260924,Bearing3_1,114,1.0852530002593994
20260924,Bearing3_1,115,1.1471480131149292
20260924,Bearing3_1,116,1.7441412210464478
20260924,Bearing3_1,117,1.3645446300506592
20260924,Bearing3_1,118,1.7595359086990356
20260924,Bearing3_1,119,1.9058574438095093
20260924,Bearing3_1,120,1.6931761503219604
20260924,Bearing3_1,121,1.686034917831421
20260924,Bearing3_1,122,1.5486180782318115
20260924,Bearing3_1,123,1.597040057182312
20260924,Bearing3_1,124,1.679958462715149
20260924,Bearing3_1,125,1.666867971420288
20260924,Bearing3_1,126,1.5748449563980103
20260924,Bearing3_1,127,1.9251388311386108
20260924,Bearing3_1,128,1.6434316635131836
20260924,Bearing3_1,129,1.5727334022521973
20260924,Bearing3_1,130,1.637679100036621
20260924,Bearing3_1,131,1.7033013105392456
20260924,Bearing3_1,132,1.5797542333602905
20260924,Bearing3_1,133,1.6129289865493774
20260924,Bearing3_1,134,1.6442829370498657
20260924,Bearing3_1,135,1.6133006811141968
20260924,Bearing3_1,136,1.5586013793945312
20260924,Bearing3_1,137,1.4782071113586426
20260924,Bearing3_1,138,1.4309167861938477
20260924,Bearing3_1,139,1.6134337186813354
20260924,Bearing3_1,140,1.5482920408248901
20260924,Bearing3_1,141,1.537769079208374
20260924,Bearing3_1,142,1.6078945398330688
20260924,Bearing3_1,143,1.527726411819458
20260924,Bearing3_1,144,1.6698243618011475
20260924,Bearing3_1,145,1.5625898838043213
20260924,Bearing3_1,146,1.7749910354614258
20260924,Bearing3_1,147,1.6508134603500366
20260924,Bearing3_1,148,1.5062015056610107
20260924,Bearing3_1,149,1.566466212272644
20260924,Bearing3_1,150,1.3920154571533203
20260924,Bearing3_1,151,1.6689180135726929
20260924,Bearing3_1,152,1.5684295892715454
20260924,Bearing3_1,153,1.705212950706482
20260924,Bearing3_1,154,1.719185471534729
20260924,Bearing3_1,155,1.4818211793899536
20260924,Bearing3_1,156,1.536320686340332
20260924,Bearing3_1,157,1.4530941247940063
20260924,Bearing3_1,158,1.4857456684112549
20260924,Bearing3_1,159,1.635445475578308
20260924,Bearing3_1,160,1.5184755325317383
20260924,Bearing3_1,161,1.6609879732131958
20260924,Bearing3_1,162,1.347414255142212
20260924,Bearing3_1,163,1.378171682357788
20260924,Bearing3_1,164,1.44631028175354
20260924,Bearing3_1,165,1.6299629211425781
20260924,Bearing3_1,166,1.587467074394226
20260924,Bearing3_1,167,1.5865352153778076
20260924,Bearing3_1,168,1.3416290283203125
20260924,Bearing3_1,169,1.4085054397583008
20260924,Bearing3_1,170,1.357725739479065
20260924,Bearing3_1,171,1.2931221723556519
20260924,Bearing3_1,172,1.6777936220169067
20260924,Bearing3_1,173,1.5375865697860718
20260924,Bearing3_1,174,1.3855968713760376
20260924,Bearing3_1,175,1.3750817775726318
20260924,Bearing3_1,176,1.6164737939834595
20260924,Bearing3_1,177,1.3989282846450806
20260924,Bearing3_1,178,1.4640909433364868
20260924,Bearing3_1,179,1.392690658569336
20260924,Bearing3_1,180,1.3506929874420166
20260924,Bearing3_1,181,1.3083635568618774
20260924,Bearing3_1,182,1.4209173917770386
20260924,Bearing3_1,183,1.8389370441436768
20260924,Bearing3_1,184,1.322826623916626
20260924,Bearing3_1,185,1.3387327194213867
20260924,Bearing3_1,186,1.5004098415374756
20260924,Bearing3_1,187,1.3845888376235962
20260924,Bearing3_1,188,1.3936346769332886
20260924,Bearing3_1,189,1.4704622030258179
20260924,Bearing3_1,190,1.4222471714019775
20260924,Bearing3_1,191,1.3455908298492432
20260924,Bearing3_1,192,1.4824985265731812
20260924,Bearing3_1,193,1.3037132024765015
20260924,Bearing3_1,194,1.6061625480651855
20260924,Bearing3_1,195,1.4147897958755493
20260924,Bearing3_1,196,1.4376658201217651
20260924,Bearing3_1,197,1.2881534099578857
20260924,Bearing3_1,198,1.3145948648452759
20260924,Bearing3_1,199,1.2344512939453125
20260924,Bearing3_1,200,1.35556161403656
20260924,Bearing3_2,1,8.484880447387695
20260924,Bearing3_2,2,5.455352306365967
20260924,Bearing3_2,3,9.36899471282959
20260924,Bearing3_2,4,2.4278197288513184
20260924,Bearing3_2,5,4.0329508781433105
20260924,Bearing3_2,6,5.165229320526123
20260924,Bearing3_2,7,3.309605121612549
20260924,Bearing3_2,8,3.145825147628784
20260924,Bearing3_2,9,2.989302158355713
20260924,Bearing3_2,10,3.6061456203460693
20260924,Bearing3_2,11,2.671598196029663
20260924,Bearing3_2,12,2.6530537605285645
20260924,Bearing3_2,13,2.6314499378204346
20260924,Bearing3_2,14,2.8063111305236816
20260924,Bearing3_2,15,2.8488452434539795
20260924,Bearing3_2,16,2.8124754428863525
20260924,Bearing3_2,17,2.56368088722229
20260924,Bearing3_2,18,2.4375901222229004
20260924,Bearing3_2,19,2.328629493713379
20260924,Bearing3_2,20,2.149268388748169
20260924,Bearing3_2,21,2.1564383506774902
20260924,Bearing3_2,22,2.5177724361419678
20260924,Bearing3_2,23,2.2037243843078613
20260924,Bearing3_2,24,2.046304225921631
20260924,Bearing3_2,25,2.272343158721924
20260924,Bearing3_2,26,2.6368048191070557
20260924,Bearing3_2,27,2.4410593509674072
20260924,Bearing3_2,28,1.8859665393829346
20260924,Bearing3_2,29,2.258849859237671
20260924,Bearing3_2,30,2.467970609664917
20260924,Bearing3_2,31,2.459800958633423
20260924,Bearing3_2,32,2.1217362880706787
20260924,Bearing3_2,33,2.22753643989563
20260924,Bearing3_2,34,2.5363128185272217
20260924,Bearing3_2,35,1.8593711853027344
20260924,Bearing3_2,36,2.1950523853302
20260924,Bearing3_2,37,2.365673780441284
20260924,Bearing3_2,38,2.4240450859069824
20260924,Bearing3_2,39,2.316333532333374
20260924,Bearing3_2,40,1.7901042699813843
20260924,Bearing3_2,41,2.295166492462158
20260924,Bearing3_2,42,2.188438892364502
20260924,Bearing3_2,43,1.900942325592041
20260924,Bearing3_2,44,2.2469003200531006
20260924,Bearing3_2,45,2.011927604675293
20260924,Bearing3_2,46,1.7971687316894531
20260924,Bearing3_2,47,2.330686569213867
20260924,Bearing3_2,48,1.2696601152420044
20260924,Bearing3_2,49,1.9617509841918945
20260924,Bearing3_2,50,1.7570310831069946
20260924,Bearing3_2,51,2.304823160171509
20260924,Bearing3_2,52,1.9697850942611694
20260924,Bearing3_2,53,1.9536406993865967
20260924,Bearing3_2,54,2.184899091720581
20260924,Bearing3_2,55,2.1552765369415283
20260924,Bearing3_2,56,2.258829355239868
20260924,Bearing3_2,57,1.7278386354446411
20260924,Bearing3_2,58,2.359088182449341
20260924,Bearing3_2,59,2.082921266555786
20260924,Bearing3_2,60,1.959903359413147
20260924,Bearing3_2,61,2.0917160511016846
20260924,Bearing3_2,62,1.9585784673690796
20260924,Bearing3_2,63,2.071436643600464
20260924,Bearing3_2,64,2.0302884578704834
20260924,Bearing3_2,65,1.755579948425293
20260924,Bearing3_2,66,2.1280243396759033
20260924,Bearing3_2,67,1.7566505670547485
20260924,Bearing3_2,68,1.9616583585739136
20260924,Bearing3_2,69,1.7483744621276855
20260924,Bearing3_2,70,2.1147186756134033
20260924,Bearing3_2,71,2.170336961746216
20260924,Bearing3_2,72,2.1385440826416016
20260924,Bearing3_2,73,1.7978954315185547
20260924,Bearing3_2,74,2.070002555847168
20260924,Bearing3_2,75,2.2605807781219482
20260924,Bearing3_2,76,1.8832062482833862
20260924,Bearing3_2,77,2.1436829566955566
20260924,Bearing3_2,78,1.9944905042648315
20260924,Bearing3_2,79,2.134068012237549
20260924,Bearing3_2,80,2.072582960128784
20260924,Bearing3_2,81,2.0391287803649902
20260924,Bearing3_2,82,1.8504618406295776
20260924,Bearing3_2,83,2.017793893814087
20260924,Bearing3_2,84,2.056627035140991
20260924,Bearing3_2,85,2.029003858566284
20260924,Bearing3_2,86,1.926222562789917
20260924,Bearing3_2,87,2.008012533187866
20260924,Bearing3_2,88,2.2248036861419678
20260924,Bearing3_2,89,1.7893342971801758
20260924,Bearing3_2,90,2.07773494720459
20260924,Bearing3_2,91,2.123697519302368
20260924,Bearing3_2,92,2.0517332553863525
20260924,Bearing3_2,93,1.7761037349700928
20260924,Bearing3_2,94,1.9277150630950928
20260924,Bearing3_2,95,2.1639633178710938
20260924,Bearing3_2,96,2.133242130279541
20260924,Bearing3_2,97,2.1364591121673584
20260924,Bearing3_2,98,1.8844432830810547
20260924,Bearing3_2,99,1.8976870775222778
20260924,Bearing3_2,100,2.029477119445801
20260924,Bearing3_2,101,1.8662800788879395
20260924,Bearing3_2,102,1.827760934829712
20260924,Bearing3_2,103,1.8772708177566528
20260924,Bearing3_2,104,2.051201581954956
20260924,Bearing3_2,105,1.9463951587677002
20260924,Bearing3_2,106,1.8731958866119385
20260924,Bearing3_2,107,1.9734504222869873
20260924,Bearing3_2,108,1.9183664321899414
20260924,Bearing3_2,109,1.8944998979568481
20260924,Bearing3_2,110,1.9008246660232544
20260924,Bearing3_2,111,1.317476749420166
20260924,Bearing3_2,112,2.170783519744873
20260924,Bearing3_2,113,2.1874032020568848
20260924,Bearing3_2,114,1.1410245895385742
20260924,Bearing3_2,115,1.1310690641403198
20260924,Bearing3_2,116,1.990125060081482
20260924,Bearing3_2,117,1.5125787258148193
20260924,Bearing3_2,118,1.9153259992599487
20260924,Bearing3_2,119,2.2111191749572754
20260924,Bearing3_2,120,1.8926018476486206
20260924,Bearing3_2,121,1.8787590265274048
20260924,Bearing3_2,122,1.754414439201355
20260924,Bearing3_2,123,1.8213715553283691
20260924,Bearing3_2,124,1.9246981143951416
20260924,Bearing3_2,125,1.9784729480743408
20260924,Bearing3_2,126,1.7775933742523193
20260924,Bearing3_2,127,2.0170276165008545
20260924,Bearing3_2,128,1.9048317670822144
20260924,Bearing3_2,129,1.8203123807907104
20260924,Bearing3_2,130,1.9342135190963745
20260924,Bearing3_2,131,1.9337342977523804
20260924,Bearing3_2,132,1.713558554649353
20260924,Bearing3_2,133,1.8860852718353271
20260924,Bearing3_2,134,1.7473335266113281
20260924,Bearing3_2,135,1.956618309020996
20260924,Bearing3_2,136,1.8545538187026978
20260924,Bearing3_2,137,1.5007432699203491
20260924,Bearing3_2,138,1.7320369482040405
20260924,Bearing3_2,139,1.8661774396896362
20260924,Bearing3_2,140,1.7607965469360352
20260924,Bearing3_2,141,1.7152994871139526
20260924,Bearing3_2,142,1.8951387405395508
20260924,Bearing3_2,143,1.8352025747299194
20260924,Bearing3_2,144,1.8637778759002686
20260924,Bearing3_2,145,1.8701096773147583
20260924,Bearing3_2,146,1.8367754220962524
20260924,Bearing3_2,147,1.573427677154541
20260924,Bearing3_2,148,1.8533381223678589
20260924,Bearing3_2,149,1.735283374786377
20260924,Bearing3_2,150,1.5603774785995483
20260924,Bearing3_2,151,1.7164663076400757
20260924,Bearing3_2,152,1.7755757570266724
20260924,Bearing3_2,153,1.9313007593154907
20260924,Bearing3_2,154,1.8995009660720825
20260924,Bearing3_2,155,1.6852151155471802
20260924,Bearing3_2,156,1.687167763710022
20260924,Bearing3_2,157,1.7772568464279175
20260924,Bearing3_2,158,1.6688178777694702
20260924,Bearing3_2,159,1.7386034727096558
20260924,Bearing3_2,160,1.8674119710922241
20260924,Bearing3_2,161,1.8798327445983887
20260924,Bearing3_2,162,1.6084505319595337
20260924,Bearing3_2,163,1.6860008239746094
20260924,Bearing3_2,164,1.8094816207885742
20260924,Bearing3_2,165,1.8290581703186035
20260924,Bearing3_2,166,1.9101686477661133
20260924,Bearing3_2,167,1.9220495223999023
20260924,Bearing3_2,168,1.6222347021102905
20260924,Bearing3_2,169,1.7014425992965698
20260924,Bearing3_2,170,1.7293827533721924
20260924,Bearing3_2,171,1.6230906248092651
20260924,Bearing3_2,172,1.876959204673767
20260924,Bearing3_2,173,1.7839027643203735
20260924,Bearing3_2,174,1.5931707620620728
20260924,Bearing3_2,175,1.7029951810836792
20260924,Bearing3_2,176,1.6780555248260498
20260924,Bearing3_2,177,1.77415931224823
20260924,Bearing3_2,178,1.593052625656128
20260924,Bearing3_2,179,1.7145881652832031
20260924,Bearing3_2,180,1.6858985424041748
20260924,Bearing3_2,181,1.5946084260940552
20260924,Bearing3_2,182,1.734814167022705
20260924,Bearing3_2,183,1.8877499103546143
20260924,Bearing3_2,184,1.6241657733917236
20260924,Bearing3_2,185,1.7915135622024536
20260924,Bearing3_2,186,1.785029649734497
20260924,Bearing3_2,187,1.6187881231307983
20260924,Bearing3_2,188,1.7224682569503784
20260924,Bearing3_2,189,1.7054083347320557
20260924,Bearing3_2,190,1.7707974910736084
20260924,Bearing3_2,191,1.6401437520980835
20260924,Bearing3_2,192,1.7087193727493286
20260924,Bearing3_2,193,1.7411576509475708
20260924,Bearing3_2,194,1.9061236381530762
20260924,Bearing3_2,195,1.606610894203186
20260924,Bearing3_2,196,1.7512365579605103
20260924,Bearing3_2,197,1.7022323608398438
20260924,Bearing3_2,198,1.6009918451309204
20260924,Bearing3_2,199,1.609419822692871
20260924,Bearing3_2,200,1.5589889287948608
20260924,Bearing3_3,1,9.840886116027832
20260924,Bearing3_3,2,6.307288646697998
20260924,Bearing3_3,3,9.074743270874023
20260924,Bearing3_3,4,4.177467346191406
20260924,Bearing3_3,5,3.9673004150390625
20260924,Bearing3_3,6,5.624032497406006
20260924,Bearing3_3,7,4.0124640464782715
20260924,Bearing3_3,8,3.534783124923706
20260924,Bearing3_3,9,3.1426279544830322
20260924,Bearing3_3,10,3.626765012741089
20260924,Bearing3_3,11,2.92376971244812
20260924,Bearing3_3,12,2.771428346633911
20260924,Bearing3_3,13,2.7912614345550537
20260924,Bearing3_3,14,2.770254135131836
20260924,Bearing3_3,15,2.959599256515503
20260924,Bearing3_3,16,2.7394468784332275
20260924,Bearing3_3,17,2.5975425243377686
20260924,Bearing3_3,18,2.4512383937835693
20260924,Bearing3_3,19,2.2912867069244385
20260924,Bearing3_3,20,2.2423267364501953
20260924,Bearing3_3,21,2.0466127395629883
20260924,Bearing3_3,22,2.4882514476776123
20260924,Bearing3_3,23,2.226001024246216
20260924,Bearing3_3,24,1.9962033033370972
20260924,Bearing3_3,25,2.2314207553863525
20260924,Bearing3_3,26,2.483311414718628
20260924,Bearing3_3,27,2.346789836883545
20260924,Bearing3_3,28,1.8538700342178345
20260924,Bearing3_3,29,2.279203176498413
20260924,Bearing3_3,30,2.3082454204559326
20260924,Bearing3_3,31,2.440425157546997
20260924,Bearing3_3,32,2.084820032119751
20260924,Bearing3_3,33,2.1789262294769287
20260924,Bearing3_3,34,2.4002935886383057
20260924,Bearing3_3,35,1.8500213623046875
20260924,Bearing3_3,36,2.116300106048584
20260924,Bearing3_3,37,2.294816732406616
20260924,Bearing3_3,38,2.3535616397857666
20260924,Bearing3_3,39,2.1812644004821777
20260924,Bearing3_3,40,1.8008127212524414
20260924,Bearing3_3,41,2.1911208629608154
20260924,Bearing3_3,42,2.128666639328003
20260924,Bearing3_3,43,1.7646712064743042
20260924,Bearing3_3,44,2.1788125038146973
20260924,Bearing3_3,45,1.9889713525772095
20260924,Bearing3_3,46,1.8191279172897339
20260924,Bearing3_3,47,2.3177101612091064
20260924,Bearing3_3,48,1.2329288721084595
20260924,Bearing3_3,49,2.014240026473999
20260924,Bearing3_3,50,1.9078155755996704
20260924,Bearing3_3,51,2.270613193511963
20260924,Bearing3_3,52,1.985748052597046
20260924,Bearing3_3,53,1.9241857528686523
20260924,Bearing3_3,54,2.1050188541412354
20260924,Bearing3_3,55,2.0539464950561523
20260924,Bearing3_3,56,2.169541597366333
20260924,Bearing3_3,57,1.7471907138824463
20260924,Bearing3_3,58,2.194861888885498
20260924,Bearing3_3,59,2.052563428878784
20260924,Bearing3_3,60,1.892422080039978
20260924,Bearing3_3,61,2.034726619720459
20260924,Bearing3_3,62,1.8353925943374634
20260924,Bearing3_3,63,1.959825873374939
20260924,Bearing3_3,64,1.9017438888549805
20260924,Bearing3_3,65,1.7295587062835693
20260924,Bearing3_3,66,2.1197683811187744
20260924,Bearing3_3,67,1.9197736978530884
20260924,Bearing3_3,68,2.024407148361206
20260924,Bearing3_3,69,1.84246027469635
20260924,Bearing3_3,70,2.1091208457946777
20260924,Bearing3_3,71,2.0541090965270996
20260924,Bearing3_3,72,2.015779733657837
20260924,Bearing3_3,73,1.7935421466827393
20260924,Bearing3_3,74,1.9409493207931519
20260924,Bearing3_3,75,2.1025278568267822
20260924,Bearing3_3,76,1.805862307548523
20260924,Bearing3_3,77,2.1061618328094482
20260924,Bearing3_3,78,1.913682222366333
20260924,Bearing3_3,79,2.0228524208068848
20260924,Bearing3_3,80,1.903127670288086
20260924,Bearing3_3,81,1.9789460897445679
20260924,Bearing3_3,82,1.767411708831787
20260924,Bearing3_3,83,1.9796119928359985
20260924,Bearing3_3,84,1.9477237462997437
20260924,Bearing3_3,85,2.0134241580963135
20260924,Bearing3_3,86,1.8790664672851562
20260924,Bearing3_3,87,2.05802321434021
20260924,Bearing3_3,88,2.0543062686920166
20260924,Bearing3_3,89,1.7591010332107544
20260924,Bearing3_3,90,2.0333898067474365
20260924,Bearing3_3,91,1.9574609994888306
20260924,Bearing3_3,92,2.0100600719451904
20260924,Bearing3_3,93,1.8161932229995728
20260924,Bearing3_3,94,1.8676435947418213
20260924,Bearing3_3,95,2.042083263397217
20260924,Bearing3_3,96,2.0834808349609375
20260924,Bearing3_3,97,2.1086020469665527
20260924,Bearing3_3,98,1.802441120147705
20260924,Bearing3_3,99,1.8681690692901611
20260924,Bearing3_3,100,2.0706143379211426
20260924,Bearing3_3,101,1.7645139694213867
20260924,Bearing3_3,102,1.741086721420288
20260924,Bearing3_3,103,1.824941635131836
20260924,Bearing3_3,104,2.0237185955047607
20260924,Bearing3_3,105,1.9822813272476196
20260924,Bearing3_3,106,1.793643832206726
20260924,Bearing3_3,107,1.8454574346542358
20260924,Bearing3_3,108,1.9077701568603516
20260924,Bearing3_3,109,1.7903985977172852
20260924,Bearing3_3,110,1.9260441064834595
20260924,Bearing3_3,111,1.3205090761184692
20260924,Bearing3_3,112,2.14634370803833
20260924,Bearing3_3,113,2.0564911365509033
20260924,Bearing3_3,114,1.0728861093521118
20260924,Bearing3_3,115,1.1527602672576904
20260924,Bearing3_3,116,2.023350715637207
20260924,Bearing3_3,117,1.413694977760315
20260924,Bearing3_3,118,1.867772102355957
20260924,Bearing3_3,119,2.1931681632995605
20260924,Bearing3_3,120,1.8558682203292847
20260924,Bearing3_3,121,1.7975413799285889
20260924,Bearing3_3,122,1.7487881183624268
20260924,Bearing3_3,123,1.8103712797164917
20260924,Bearing3_3,124,1.9144126176834106
20260924,Bearing3_3,125,1.959830641746521
20260924,Bearing3_3,126,1.7526623010635376
20260924,Bearing3_3,127,1.993731141090393
20260924,Bearing3_3,128,1.96933913230896
20260924,Bearing3_3,129,1.8489922285079956
20260924,Bearing3_3,130,1.9131231307983398
20260924,Bearing3_3,131,1.839640498161316
20260924,Bearing3_3,132,1.5977855920791626
20260924,Bearing3_3,133,1.7976481914520264
20260924,Bearing3_3,134,1.77643620967865
20260924,Bearing3_3,135,1.8540807962417603
20260924,Bearing3_3,136,1.9218456745147705
20260924,Bearing3_3,137,1.5476120710372925
20260924,Bearing3_3,138,1.7810900211334229
20260924,Bearing3_3,139,1.708677887916565
20260924,Bearing3_3,140,1.6801122426986694
20260924,Bearing3_3,141,1.780892252922058
20260924,Bearing3_3,142,1.7482844591140747
20260924,Bearing3_3,143,1.7697993516921997
20260924,Bearing3_3,144,1.8219131231307983
20260924,Bearing3_3,145,1.8970668315887451
20260924,Bearing3_3,146,1.7571338415145874
20260924,Bearing3_3,147,1.5690526962280273
20260924,Bearing3_3,148,1.807074785232544
20260924,Bearing3_3,149,1.659779667854309
20260924,Bearing3_3,150,1.519034743309021
20260924,Bearing3_3,151,1.7382593154907227
20260924,Bearing3_3,152,1.6976892948150635
20260924,Bearing3_3,153,1.829058051109314
20260924,Bearing3_3,154,1.8496159315109253
20260924,Bearing3_3,155,1.7043852806091309
20260924,Bearing3_3,156,1.613044261932373
20260924,Bearing3_3,157,1.7443630695343018
20260924,Bearing3_3,158,1.609975814819336
20260924,Bearing3_3,159,1.7761471271514893
20260924,Bearing3_3,160,1.918868899345398
20260924,Bearing3_3,161,1.7825428247451782
20260924,Bearing3_3,162,1.6082346439361572
20260924,Bearing3_3,163,1.615279197692871
20260924,Bearing3_3,164,1.8143383264541626
20260924,Bearing3_3,165,1.8629728555679321
20260924,Bearing3_3,166,1.973376989364624
20260924,Bearing3_3,167,1.7629061937332153
20260924,Bearing3_3,168,1.7086766958236694
20260924,Bearing3_3,169,1.6932250261306763
20260924,Bearing3_3,170,1.6929212808609009
20260924,Bearing3_3,171,1.6051231622695923
20260924,Bearing3_3,172,1.7827495336532593
20260924,Bearing3_3,173,1.7390731573104858
20260924,Bearing3_3,174,1.562952995300293
20260924,Bearing3_3,175,1.6445114612579346
20260924,Bearing3_3,176,1.5584933757781982
20260924,Bearing3_3,177,1.7725480794906616
20260924,Bearing3_3,178,1.6145074367523193
20260924,Bearing3_3,179,1.7066302299499512
20260924,Bearing3_3,180,1.740176796913147
20260924,Bearing3_3,181,1.638585090637207
20260924,Bearing3_3,182,1.68152916431427
20260924,Bearing3_3,183,1.8376531600952148
20260924,Bearing3_3,184,1.8091965913772583
20260924,Bearing3_3,185,1.8199961185455322
20260924,Bearing3_3,186,1.7322280406951904
20260924,Bearing3_3,187,1.6766854524612427
20260924,Bearing3_3,188,1.7534136772155762
20260924,Bearing3_3,189,1.7587472200393677
20260924,Bearing3_3,190,1.7935255765914917
20260924,Bearing3_3,191,1.6975772380828857
20260924,Bearing3_3,192,1.7148712873458862
20260924,Bearing3_3,193,1.770429015159607
20260924,Bearing3_3,194,1.7624293565750122
20260924,Bearing3_3,195,1.6700009107589722
20260924,Bearing3_3,196,1.8244949579238892
20260924,Bearing3_3,197,1.643473744392395
20260924,Bearing3_3,198,1.6280062198638916
20260924,Bearing3_3,199,1.6843167543411255
20260924,Bearing3_3,200,1.6031287908554077
